Date,Open,High,Low,Close,Volume,MiddleBand,UpperBand,LowerBand,Distance_Upper,Distance_Middle,Distance_Lower,Event_Type,Tolerance,Touch_Type,Consecutive_Touches,Future_Return_1,Future_Move_1,Future_Return_3,Future_Move_3,Future_Return_5,Future_Move_5,Future_Return_7,Future_Move_7,Future_Return_10,Future_Move_10
1980-02-26,0.0,114.76000213623048,112.3000030517578,113.9800033569336,40000000,115.59100112915038,118.42316488032202,112.75883737797876,-3.7519361417832964,-1.3937051816142811,1.0829891539776701,Middle_Break_Down,1.0%,Real,1,-0.014,Down,-0.003,Down,-0.011,Down,-0.047,Down,-0.054,Down
1980-02-27,0.0,115.12000274658205,111.91000366210938,112.37999725341795,46430000,115.50650100708008,118.6035981215216,112.40940389263857,-5.247396340983623,-2.706777303790441,-0.026160301720571853,Lower_Touch,1.0%,Real,1,-0.0,Down,0.001,Up,-0.011,Down,-0.049,Down,-0.049,Down
1980-02-28,0.0,113.6999969482422,111.33000183105467,112.3499984741211,40330000,115.36400108337402,118.75290921487466,111.97509295187338,-5.391792742667022,-2.6126023551096287,0.33481153028276456,Lower_Touch,1.0%,Apparent,2,0.012,Up,0.004,Up,-0.033,Down,-0.052,Down,-0.06,Down
1980-02-29,0.0,114.12000274658205,111.7699966430664,113.66000366210938,38810000,115.33900108337404,118.77018131880251,111.90782084794552,-4.302576286363004,-1.4557065740936899,1.5657375873171846,Middle_Break_Down,1.0%,Real,1,-0.01,Down,-0.022,Down,-0.059,Down,-0.052,Down,-0.072,Down
1980-03-03,0.0,114.33999633789062,112.01000213623048,112.5,38690000,115.20800094604492,118.85584236804556,111.56015952404428,-5.347522041334948,-2.3505320149710354,0.8424517139141935,Lower_Touch,1.0%,Apparent,1,0.002,Up,-0.034,Down,-0.053,Down,-0.05,Down,-0.091,Down
1980-03-04,0.0,113.41000366210938,110.83000183105467,112.77999877929688,44310000,115.12850074768066,118.91268581474408,111.34431568061726,-5.157302598480883,-2.0398962490885197,1.2894085251713852,Middle_Break_Down,1.0%,Real,1,-0.015,Down,-0.052,Down,-0.044,Down,-0.063,Down,-0.077,Down
1980-03-05,0.0,113.94000244140624,110.58000183105467,111.12999725341795,49240000,114.95200042724608,119.11723214999884,110.78676870449334,-6.705356355596753,-3.3248687796843472,0.3098100548813039,Lower_Touch,1.0%,Apparent,1,-0.022,Down,-0.042,Down,-0.038,Down,-0.051,Down,-0.061,Down
1980-03-06,0.0,111.29000091552734,107.8499984741211,108.6500015258789,49610000,114.59850044250489,119.56583165092944,109.63116923408036,-9.129556474728606,-5.190730152363901,-0.8949714894552494,Lower_Touch,1.0%,Real,2,-0.016,Down,-0.008,Down,-0.028,Down,-0.059,Down,-0.051,Down
1980-03-07,0.0,108.95999908447266,105.98999786376952,106.9000015258789,50950000,114.129500579834,120.05254250370857,108.20645865595942,-10.955653835838888,-6.334470068847829,-1.207374445396439,Lower_Touch,1.0%,Real,3,-0.004,Down,-0.0,Down,-0.014,Down,-0.026,Down,-0.043,Down
1980-03-10,0.0,107.86000061035156,104.91999816894533,106.51000213623048,43750000,113.5575008392334,120.07407997442392,107.04092170404289,-11.296424541485242,-6.206105850268985,-0.4959968200576056,Lower_Touch,1.0%,Real,4,0.012,Up,-0.008,Down,-0.04,Down,-0.021,Down,-0.068,Down
1980-03-11,0.0,108.54000091552734,106.18000030517578,107.77999877929688,41350000,113.09050064086914,119.85297570009504,106.32802558164325,-10.073155756272637,-4.695798348648507,1.3655601989324457,Middle_Break_Down,1.0%,Real,1,-0.008,Down,-0.022,Down,-0.034,Down,-0.043,Down,-0.08,Down
1980-03-12,0.0,108.4000015258789,105.41999816894533,106.87000274658205,37990000,112.5390007019043,119.440241116056,105.6377602877526,-10.524290852075461,-5.037362976359117,1.1664791599830142,Middle_Break_Down,1.0%,Real,2,-0.012,Down,-0.043,Down,-0.024,Down,-0.043,Down,-0.077,Down
1980-03-13,0.0,107.5500030517578,105.0999984741211,105.62000274658205,33070000,111.89800071716309,118.86892157221492,104.92707986211126,-11.145822348176958,-5.610464825416771,0.660385179289642,Lower_Touch,1.0%,Apparent,1,-0.002,Down,-0.014,Down,-0.024,Down,-0.06,Down,-0.07,Down
1980-03-14,0.0,106.48999786376952,104.01000213623048,105.43000030517578,35180000,111.33350067138672,118.47743267381624,104.18956866895718,-11.012588705025145,-5.302537269205049,1.190552616797792,Middle_Break_Down,1.0%,Real,1,-0.03,Down,-0.011,Down,-0.03,Down,-0.059,Down,-0.045,Down
1980-03-17,0.0,105.2300033569336,101.81999969482422,102.26000213623048,37020000,110.67600059509276,118.57844571422244,102.7735554759631,-13.761728347595218,-7.604176527531147,-0.4996940480985121,Lower_Touch,1.0%,Real,1,0.018,Up,0.008,Up,-0.029,Down,-0.035,Down,-0.002,Down
1980-03-18,0.0,104.70999908447266,101.13999938964844,104.0999984741211,47340000,110.15100059509275,118.33118077458391,101.97082041560162,-12.026570010800993,-5.493370090404093,2.0880268000606432,Middle_Break_Down,1.0%,Real,1,0.002,Up,-0.017,Down,-0.047,Down,-0.056,Down,-0.018,Down
1980-03-19,0.0,105.72000122070312,103.3499984741211,104.30999755859376,36520000,109.54300041198732,117.56011961975123,101.52588120422338,-11.270932782320275,-4.777122074173996,2.7422725332174376,Middle_Break_Down,1.0%,Real,2,-0.011,Down,-0.048,Down,-0.054,Down,-0.035,Down,-0.016,Down
1980-03-20,0.0,105.16999816894533,102.5199966430664,103.12000274658205,32580000,108.93500061035157,116.96394170522828,100.90605951547484,-11.83607422664981,-5.338043632614575,2.1940637081043493,Middle_Break_Down,1.0%,Real,3,-0.008,Down,-0.038,Down,-0.048,Down,-0.01,Down,-0.009,Down
1980-03-21,0.0,103.7300033569336,101.5500030517578,102.30999755859376,32220000,108.29850044250487,116.30894940571784,100.28805147929194,-12.036005757641103,-5.529626781019351,2.0161385623484076,Middle_Break_Down,1.0%,Real,4,-0.03,Down,-0.035,Down,-0.016,Down,-0.001,Down,-0.021,Down
1980-03-24,0.0,102.18000030517578,98.87999725341795,99.27999877929688,39230000,107.596000289917,116.1631900240108,99.02881055582316,-14.534028586184824,-7.728913238608026,0.25365166163651154,Lower_Touch,1.0%,Apparent,1,-0.001,Down,-0.011,Down,0.028,Up,0.034,Up,0.019,Up
1980-03-25,0.0,100.58000183105467,97.88999938964844,99.19000244140624,43790000,106.85650024414062,115.64230468101754,98.0706958072637,-14.226888927017306,-7.174573175444017,1.1413262901104344,Middle_Break_Down,1.0%,Real,1,-0.005,Down,0.015,Up,0.03,Up,0.03,Up,0.04,Up
1980-03-26,0.0,101.22000122070312,98.0999984741211,98.68000030517578,37370000,106.17150039672852,115.25900208021164,97.0839987132454,-14.384127465807936,-7.056036755211546,1.6439388705490432,Middle_Break_Down,1.0%,Real,2,-0.005,Down,0.035,Up,0.041,Up,0.015,Up,0.055,Up
1980-03-27,0.0,99.58000183105467,94.2300033569336,98.22000122070312,63680000,105.46500053405762,114.7168446072292,96.21315646088604,-14.38048914525887,-6.869576899129568,2.085831952341088,Middle_Break_Down,1.0%,Real,3,0.025,Up,0.04,Up,0.04,Up,0.03,Up,0.057,Up
1980-03-28,0.0,101.43000030517578,97.72000122070312,100.68000030517578,46720000,104.81600036621094,113.47968572910018,96.1523150033217,-11.279274648750734,-3.9459624929253314,4.70886769777479,Middle_Break_Down,1.0%,Real,4,0.014,Up,0.02,Up,-0.005,Down,0.024,Up,0.021,Up
1980-03-31,0.0,102.6500015258789,100.0199966430664,102.08999633789062,35840000,104.29550018310547,112.27379648136127,96.31720388484966,-9.070504839623265,-2.114668265977704,5.9935216349745,Middle_Break_Down,1.0%,Real,5,0.001,Up,0.001,Up,-0.009,Down,0.019,Up,0.005,Up
1980-04-01,0.0,103.27999877929688,100.8499984741211,102.18000030517578,32230000,103.76550025939942,110.76745261622166,96.76354790257716,-7.7526855662186325,-1.5279644489354407,5.597616581868184,Middle_Break_Down,1.0%,Real,6,0.005,Up,-0.019,Down,0.009,Up,0.016,Up,-0.006,Down
1980-04-02,0.0,103.87000274658205,101.4499969482422,102.68000030517578,35210000,103.3430004119873,109.48318047108152,97.20282035289308,-6.213904397582522,-0.6415529877866973,5.634795299558072,Middle_Break_Down,1.0%,Apparent,7,-0.005,Down,-0.014,Down,0.014,Up,0.002,Up,-0.016,Down
1980-04-03,0.0,103.33999633789062,101.30999755859376,102.1500015258789,27970000,103.0180004119873,108.66876215373284,97.36723867024176,-5.998743795969533,-0.8425701165205243,4.912086365964587,Middle_Break_Down,1.0%,Apparent,8,-0.019,Down,0.009,Up,0.016,Up,0.005,Up,-0.016,Down
1980-04-07,0.0,102.2699966430664,99.7300033569336,100.19000244140624,29130000,102.68250045776368,108.16578372233371,97.19921719319362,-7.37366383939089,-2.427383444351048,3.076964336315712,Middle_Break_Down,1.0%,Real,9,0.01,Up,0.039,Up,0.026,Up,0.013,Up,-0.004,Down
1980-04-08,0.0,101.87999725341795,99.2300033569336,101.1999969482422,31700000,102.41700019836426,107.64137033455816,97.19263006217037,-5.984105707959351,-1.1882824606900555,4.123118063075851,Middle_Break_Down,1.0%,Real,10,0.019,Up,0.026,Up,0.014,Up,-0.001,Down,0.022,Up
1980-04-09,0.0,103.5999984741211,101.01000213623048,103.11000061035156,33020000,102.183500289917,106.8116374583001,97.55536312153389,-3.4655744786177225,0.9067024693868105,5.693830980771136,Middle_Break_Up,1.0%,Apparent,1,0.009,Up,-0.003,Down,-0.015,Down,-0.025,Down,0.006,Up
1980-04-10,0.0,105.0,102.80999755859376,104.08000183105467,33940000,102.04400024414062,106.24739115650358,97.84060933177766,-2.039945924183983,1.9952192995599087,6.377098979544606,Middle_Break_Up,1.0%,Real,2,-0.003,Down,-0.014,Down,-0.029,Down,-0.041,Down,0.003,Up
1980-04-11,0.0,105.1500015258789,103.1999969482422,103.79000091552734,29960000,101.95250015258787,105.9132009724574,97.99179933271836,-2.00466045538761,1.8023106448486919,5.917027365853289,Middle_Break_Up,1.0%,Real,3,-0.009,Down,-0.022,Down,-0.031,Down,-0.003,Down,0.013,Up
1980-04-14,0.0,103.91999816894533,102.08000183105467,102.83999633789062,23060000,101.82299995422365,105.47799628972676,98.1680036187205,-2.5009955105613524,0.9987884703104278,4.759180738070116,Middle_Break_Up,1.0%,Apparent,4,-0.002,Down,-0.017,Down,-0.03,Down,0.009,Up,0.027,Up
1980-04-15,0.0,103.94000244140624,101.8499984741211,102.62999725341795,26670000,101.841499710083,105.50888079137658,98.17411862878944,-2.728569876170959,0.7742399174988668,4.538750830528801,Middle_Break_Up,1.0%,Apparent,5,-0.011,Down,-0.02,Down,0.008,Up,0.017,Up,0.031,Up
1980-04-16,0.0,104.41999816894533,101.12999725341795,101.54000091552734,39730000,101.71349983215332,105.2323299064303,98.19466975787634,-3.5087401316554225,-0.1705760955156199,3.4068357945494987,Middle_Break_Down,1.0%,Apparent,1,-0.005,Down,-0.017,Down,0.022,Up,0.036,Up,0.047,Up
1980-04-17,0.0,102.20999908447266,100.12000274658205,101.0500030517578,32770000,101.55050010681153,104.86947207966976,98.2315281339533,-3.6421171501753133,-0.4928553325954098,2.8692161990609413,Middle_Break_Down,1.0%,Apparent,2,-0.005,Down,0.024,Up,0.033,Up,0.045,Up,0.044,Up
1980-04-18,0.0,102.06999969482422,99.97000122070312,100.5500030517578,26880000,101.42200012207032,104.6865149614433,98.15748528269734,-3.9513321378679946,-0.8597711238813982,2.4374277337789554,Middle_Break_Down,1.0%,Apparent,3,-0.007,Down,0.032,Up,0.046,Up,0.053,Up,0.05,Up
1980-04-21,0.0,101.26000213623048,98.9499969482422,99.8000030517578,27560000,101.29650039672852,104.60747055998996,97.98553023346707,-4.59572101542709,-1.4773435796001608,1.8517762918335356,Middle_Break_Down,1.0%,Real,4,0.036,Up,0.046,Up,0.059,Up,0.065,Up,0.066,Up
1980-04-22,0.0,104.0199966430664,100.80999755859376,103.43000030517578,47920000,101.50400047302246,104.80360755760356,98.20439338844136,-1.310648826351511,1.897461994776464,5.321153908119832,Middle_Break_Up,1.0%,Real,1,0.003,Up,0.017,Up,0.023,Up,0.02,Up,0.027,Up
1980-04-23,0.0,105.11000061035156,102.80999755859376,103.7300033569336,42620000,101.73100051879882,104.98697828580904,98.4750227517886,-1.1972674605926386,1.9649888705905105,5.336358863699321,Middle_Break_Up,1.0%,Real,2,0.006,Up,0.018,Up,0.025,Up,0.018,Up,0.033,Up
1980-04-24,0.0,105.43000030517578,102.93000030517578,104.4000015258789,35790000,102.017000579834,105.15343165576353,98.88056950390444,-0.7165055082092742,2.335886109668624,5.581917711099474,Upper_Touch,1.0%,Apparent,1,0.007,Up,0.014,Up,0.01,Up,0.019,Up,0.017,Up
1980-04-25,0.0,105.56999969482422,103.0199966430664,105.16000366210938,28590000,102.3640007019043,105.2705134583846,99.457487945424,-0.1049769708959485,2.731431891126797,5.73362130342016,Upper_Touch,1.0%,Apparent,2,0.005,Up,0.011,Up,0.004,Up,0.01,Up,-0.004,Down
1980-04-28,0.0,106.79000091552734,104.63999938964844,105.63999938964844,30600000,102.61200065612792,105.7394696819677,99.48453163028816,-0.09407110950948036,2.95092066635355,6.187361651593924,Upper_Touch,1.0%,Apparent,3,0.002,Up,-0.002,Down,0.007,Up,0.015,Up,-0.008,Down
1980-04-29,0.0,106.6999969482422,104.86000061035156,105.86000061035156,27940000,102.80050086975098,106.22019913484957,99.3808026046524,-0.33910548787497613,2.976152562210758,6.5195669947183985,Upper_Touch,1.0%,Apparent,4,0.004,Up,-0.003,Down,0.004,Up,0.003,Up,0.004,Up
1980-04-30,0.0,106.72000122070312,104.5,106.29000091552734,30850000,103.00600090026856,106.73208907661486,99.27991272392228,-0.4142036054125857,3.1881637832327705,7.0609330722305605,Upper_Touch,1.0%,Apparent,5,-0.008,Down,0.001,Up,0.008,Up,-0.015,Down,0.005,Up
1980-05-01,0.0,106.86000061035156,104.72000122070312,105.45999908447266,32480000,103.1450008392334,107.01664329506433,99.27335838340248,-1.4545814208540626,2.2444114851940484,6.231924457694705,Middle_Break_Up,1.0%,Real,1,0.001,Up,0.007,Up,0.006,Up,-0.006,Down,0.015,Up
1980-05-02,0.0,106.25,104.61000061035156,105.58000183105467,28040000,103.3165008544922,107.29893823933452,99.33406346964986,-1.6020069131026156,2.190841693090549,6.2878111930991025,Middle_Break_Up,1.0%,Real,2,0.008,Up,0.015,Up,-0.008,Down,0.007,Up,0.017,Up
1980-05-05,0.0,106.83000183105467,104.63999938964844,106.37999725341795,34090000,103.62600059509278,107.55011205353806,99.7018891366475,-1.0879717164196208,2.65763094446356,6.698075808390859,Middle_Break_Up,1.0%,Real,3,-0.001,Down,-0.002,Down,-0.015,Down,0.004,Up,0.012,Up
1980-05-06,0.0,107.83000183105467,105.36000061035156,106.25,40160000,103.87850074768066,107.79559166653296,99.96140982882837,-1.43381713726686,2.282954832087609,6.29101788574218,Middle_Break_Up,1.0%,Real,4,0.009,Up,-0.014,Down,0.0,Down,0.007,Up,0.013,Up
1980-05-07,0.0,108.12000274658205,105.83000183105467,107.18000030517578,42600000,104.08200073242188,108.23408619214108,99.92991527270269,-0.9738945687535485,2.9764988671944983,7.2551697984412895,Upper_Touch,1.0%,Apparent,1,-0.01,Down,-0.022,Down,-0.003,Down,0.002,Up,0.005,Up
1980-05-08,0.0,108.0199966430664,105.5,106.12999725341795,39280000,104.18450050354004,108.43145776767356,99.93754323940652,-2.1225026036141137,1.8673571793069288,6.196324037280992,Middle_Break_Up,1.0%,Real,1,-0.013,Down,0.002,Up,0.008,Up,0.015,Up,0.027,Up
1980-05-09,0.0,106.1999969482422,104.18000030517578,104.72000122070312,30280000,104.23100051879882,108.48002666796938,99.98197436962826,-3.4660993021091056,0.4691509238809501,4.738881064259264,Middle_Break_Up,1.0%,Apparent,2,0.001,Up,0.02,Up,0.025,Up,0.028,Up,0.056,Up
1980-05-12,0.0,105.4800033569336,103.5,104.77999877929688,28220000,104.32800064086912,108.53393554447324,100.12206573726505,-3.4587677543841915,0.43324719696649683,4.652254233602138,Middle_Break_Up,1.0%,Apparent,3,0.015,Up,0.021,Up,0.028,Up,0.028,Up,0.063,Up
1980-05-13,0.0,106.76000213623048,104.44000244140624,106.3000030517578,35460000,104.51150093078611,108.725325154541,100.29767670703126,-2.2306873760422166,1.7112969434398808,5.984511846928708,Middle_Break_Up,1.0%,Real,4,0.005,Up,0.01,Up,0.012,Up,0.025,Up,0.054,Up
1980-05-14,0.0,107.88999938964844,106.0,106.8499984741211,40840000,104.77700080871584,108.8760379556404,100.67796366179124,-1.8608681208116509,1.9784854017627234,6.130472436911467,Middle_Break_Up,1.0%,Real,5,0.001,Up,0.008,Up,0.008,Up,0.035,Up,0.032,Up
1980-05-15,0.0,107.98999786376952,106.06999969482422,106.98999786376952,41120000,105.0740005493164,108.90161584937792,101.2463852492549,-1.755362370611989,1.8234742223922944,5.67290634660647,Middle_Break_Up,1.0%,Real,6,0.003,Up,0.006,Up,0.019,Up,0.041,Up,0.04,Up
1980-05-16,0.0,107.88999938964844,106.25,107.3499984741211,31710000,105.41400032043455,108.750309980372,102.07769066049714,-1.2876390940896068,1.836566440701944,5.1649951909269385,Middle_Break_Up,1.0%,Real,7,0.003,Up,0.003,Up,0.03,Up,0.044,Up,0.032,Up
1980-05-19,0.0,108.43000030517578,106.51000213623048,107.66999816894533,30970000,105.80750007629396,108.09356790282423,103.52143224976366,-0.3918547070809009,1.760270388496453,4.007446408945077,Upper_Touch,1.0%,Apparent,1,-0.0,Down,0.012,Up,0.035,Up,0.024,Up,0.026,Up
1980-05-20,0.0,108.38999938964844,106.75,107.62000274658205,31800000,106.01700019836426,108.15641064438344,103.87758975234507,-0.49595571321712684,1.5120240576685553,3.602714505755545,Upper_Touch,1.0%,Apparent,2,0.001,Up,0.028,Up,0.041,Up,0.034,Up,0.046,Up
1980-05-21,0.0,108.30999755859376,106.54000091552734,107.72000122070312,34830000,106.21650009155272,108.2044255964148,104.22857458669066,-0.44769368077281246,1.4155061858133844,3.349778741441508,Upper_Touch,1.0%,Apparent,3,0.012,Up,0.034,Up,0.024,Up,0.028,Up,0.047,Up
1980-05-22,0.0,109.7300033569336,107.33999633789062,109.01000213623048,41040000,106.4470001220703,108.6010948468952,104.2929053972454,0.3765222532164734,2.407772892820841,4.522931565687943,Upper_Touch,1.0%,Real,4,0.015,Up,0.028,Up,0.02,Up,0.014,Up,0.038,Up
1980-05-23,0.0,111.37000274658205,109.01000213623048,110.62000274658205,45790000,106.72000007629394,109.45743069399686,103.98256945859104,1.062122548660327,3.6544252881371793,6.383217228185754,Upper_Touch,1.0%,Real,5,0.007,Up,-0.003,Down,0.001,Up,0.018,Up,0.028,Up
1980-05-27,0.0,112.3000030517578,110.3499984741211,111.4000015258789,40810000,107.00800018310548,110.37087879489567,103.64512157131526,0.9324223402222528,4.104367276519611,7.482146614327368,Upper_Touch,1.0%,Real,6,0.006,Up,-0.001,Down,-0.008,Down,0.012,Up,0.029,Up
1980-05-28,0.0,112.72000122070312,110.41999816894533,112.05999755859376,38580000,107.31800003051758,111.28858031916889,103.34741974186628,0.6931683711055527,4.41864135254824,8.430377689630895,Upper_Touch,1.0%,Real,7,-0.016,Down,-0.012,Down,0.005,Up,0.01,Up,0.035,Up
1980-05-29,0.0,112.63999938964844,109.86000061035156,110.2699966430664,42000000,107.51699981689453,111.65687958963407,103.37712004415498,-1.242093592141206,2.56052236470543,6.667700353779741,Middle_Break_Up,1.0%,Real,1,0.009,Up,0.002,Up,0.023,Up,0.031,Up,0.048,Up
1980-05-30,0.0,111.5500030517578,108.87000274658205,111.23999786376952,34820000,107.80599975585938,112.13386449064664,103.47813502107212,-0.7971424430410912,3.18534971679394,7.500969012552057,Upper_Touch,1.0%,Apparent,1,-0.004,Down,0.012,Up,0.018,Up,0.031,Up,0.041,Up
1980-06-02,0.0,112.1500015258789,110.05999755859376,110.76000213623048,32710000,108.06499977111817,112.44864001541276,103.68135952682358,-1.501697022703723,2.493871624319007,6.827304967558388,Middle_Break_Up,1.0%,Real,1,-0.002,Down,0.018,Up,0.027,Up,0.047,Up,0.048,Up
1980-06-03,0.0,111.62999725341795,109.7699966430664,110.51000213623048,33150000,108.2715000152588,112.70698116212688,103.83601886839072,-1.9492838892881743,2.067489709347533,6.427425993959618,Middle_Break_Up,1.0%,Real,2,0.019,Up,0.024,Up,0.038,Up,0.045,Up,0.05,Up
1980-06-04,0.0,113.4499969482422,110.22000122070312,112.61000061035156,44180000,108.58950004577636,113.30290878542358,103.87609130612914,-0.6115537389991197,3.702476356259438,8.408007265582473,Upper_Touch,1.0%,Apparent,1,0.002,Up,0.01,Up,0.03,Up,0.028,Up,0.032,Up
1980-06-05,0.0,114.37999725341795,111.88999938964844,112.77999877929688,49070000,108.86949996948242,113.87123368303156,103.86776625593328,-0.9583060343161074,3.59191399878811,8.58036409621402,Upper_Touch,1.0%,Apparent,2,0.004,Up,0.017,Up,0.024,Up,0.029,Up,0.017,Up
1980-06-06,0.0,114.01000213623048,112.11000061035156,113.1999969482422,37230000,109.22299995422364,114.39669853210265,104.04930137634464,-1.0460980073866557,3.641171727278466,8.794576658232081,Middle_Break_Up,1.0%,Real,1,0.005,Up,0.025,Up,0.023,Up,0.025,Up,0.008,Up
1980-06-09,0.0,114.51000213623048,112.68000030517578,113.70999908447266,36820000,109.67249984741213,114.7646692356978,104.58033045912644,-0.918985048490064,3.6814144317654125,8.729814282729196,Upper_Touch,1.0%,Apparent,1,0.008,Up,0.016,Up,0.021,Up,0.022,Up,0.007,Up
1980-06-10,0.0,115.5,113.16999816894533,114.66000366210938,42030000,110.16650009155272,115.1806570131273,105.15234316997817,-0.4520319335898452,4.078829378098039,9.041796126941392,Upper_Touch,1.0%,Apparent,2,0.012,Up,0.01,Up,0.012,Up,0.0,Down,0.004,Up
1980-06-11,0.0,116.63999938964844,114.22000122070312,116.0199966430664,43800000,110.65249977111816,115.94964158383164,105.35535795840468,0.06067725460272708,4.850768742731323,10.122540411159942,Upper_Touch,1.0%,Real,3,-0.004,Down,0.001,Up,0.002,Up,-0.017,Down,0.006,Up
1980-06-12,0.0,117.01000213623048,114.27999877929688,115.5199966430664,47300000,111.08599967956545,116.48551119806882,105.68648816106204,-0.8288709428940734,3.991499357516791,9.30441407705636,Upper_Touch,1.0%,Apparent,4,0.003,Up,0.004,Up,-0.007,Down,-0.009,Down,0.006,Up
1980-06-13,0.0,116.94000244140624,114.66999816894533,115.80999755859376,41880000,111.52699966430664,116.95697072403536,106.09702860457791,-0.9806796109211162,3.8403237845354337,9.154798283951894,Upper_Touch,1.0%,Apparent,5,0.002,Up,0.004,Up,-0.015,Down,-0.006,Down,0.002,Up
1980-06-16,0.0,116.8000030517578,114.77999877929688,116.08999633789062,36190000,111.96399955749511,117.3857548104528,106.54224430453742,-1.1038464374612407,3.6851102110520375,8.961470725229116,Middle_Break_Up,1.0%,Real,1,-0.001,Down,-0.012,Down,-0.014,Down,0.005,Up,-0.016,Down
1980-06-17,0.0,117.16000366210938,115.12999725341795,116.02999877929688,41990000,112.38199958801268,117.70321319679536,107.06078597923,-1.4215537299741625,3.2460707272139664,8.377682564190136,Middle_Break_Up,1.0%,Real,2,0.002,Up,-0.017,Down,-0.008,Down,0.001,Up,-0.009,Down
1980-06-18,0.0,116.83999633789062,114.7699966430664,116.26000213623048,41960000,112.81399955749512,117.91706494459196,107.71093417039828,-1.4052782005217912,3.0545877216055275,7.937047461038278,Middle_Break_Up,1.0%,Real,3,-0.014,Down,-0.015,Down,0.004,Up,-0.002,Down,-0.005,Down
1980-06-19,0.0,116.80999755859376,114.36000061035156,114.66000366210938,38280000,113.16099967956544,117.74918259068876,108.57281676844212,-2.6235247333459357,1.324664846359279,5.606547821863786,Middle_Break_Up,1.0%,Real,4,-0.005,Down,0.004,Up,0.013,Up,-0.004,Down,0.024,Up
1980-06-20,0.0,114.9000015258789,113.12000274658205,114.05999755859376,36530000,113.4134994506836,117.59821941797176,109.2287794833954,-3.0087376126013647,0.570036292894113,4.423026695022982,Middle_Break_Up,1.0%,Apparent,5,0.004,Up,0.023,Up,0.017,Up,0.008,Up,0.037,Up
1980-06-23,0.0,115.27999877929688,113.3499984741211,114.51000213623048,34180000,113.607999420166,117.6130336413458,109.6029651989862,-2.6383398242900764,0.7939605667454233,4.477102356068078,Middle_Break_Up,1.0%,Apparent,6,0.006,Up,0.015,Up,-0.002,Down,0.01,Up,0.029,Up
1980-06-24,0.0,115.75,113.76000213623048,115.13999938964844,37730000,113.7949993133545,117.71861717365464,109.87138145305434,-2.190492757999617,1.1819500719800953,4.795259572525957,Middle_Break_Up,1.0%,Real,7,0.014,Up,0.007,Up,-0.002,Down,0.02,Up,0.025,Up
1980-06-25,0.0,117.37000274658205,115.06999969482422,116.72000122070312,46500000,114.02799949645996,118.0636780993912,109.9923208935287,-1.13809505202515,2.360825179895175,6.116500017930108,Middle_Break_Up,1.0%,Real,8,-0.005,Down,-0.021,Down,-0.009,Down,0.013,Up,0.002,Up
1980-06-26,0.0,117.9800033569336,115.58000183105467,116.19000244140624,45110000,114.32399978637696,118.0718753655805,110.57612420717342,-1.5938367357573546,1.6322055373465274,5.076935255674863,Middle_Break_Up,1.0%,Real,9,-0.002,Down,-0.011,Down,0.011,Up,0.014,Up,0.014,Up
1980-06-27,0.0,116.93000030517578,115.05999755859376,116.0,33110000,114.56199989318849,118.09464435949384,111.02935542688311,-1.7736997057355965,1.2552156108938652,4.476874205029711,Middle_Break_Up,1.0%,Real,10,-0.015,Down,-0.003,Down,0.02,Up,0.017,Up,0.035,Up
1980-06-30,0.0,116.04000091552734,113.5500030517578,114.23999786376952,29910000,114.73599967956542,117.8162874737966,111.65571188533424,-3.035479802249318,-0.4322983345951927,2.3145130103950518,Middle_Break_Down,1.0%,Apparent,1,0.006,Up,0.028,Up,0.032,Up,0.024,Up,0.044,Up
1980-07-01,0.0,115.4499969482422,113.54000091552734,114.93000030517578,34340000,114.95699958801268,117.35043336784616,112.56356580817922,-2.062568490977195,-0.023486419212103725,2.1023094639958613,Middle_Break_Down,1.0%,Apparent,2,0.007,Up,0.029,Up,0.027,Up,0.025,Up,0.041,Up
1980-07-02,0.0,116.44000244140624,114.36000061035156,115.68000030517578,42950000,115.11049957275392,117.26390186781086,112.95709727769696,-1.3507153841943418,0.49474264687897845,2.4105639159483343,Middle_Break_Up,1.0%,Apparent,1,0.015,Up,0.019,Up,0.011,Up,0.037,Up,0.05,Up
1980-07-03,0.0,117.8000030517578,115.48999786376952,117.45999908447266,47230000,115.3444995880127,117.45065727851032,113.23834189751508,0.007953813268310482,1.8340705486747082,3.728116392571633,Upper_Touch,1.0%,Real,1,0.007,Up,0.004,Up,0.003,Up,0.016,Up,0.039,Up
1980-07-07,0.0,118.8499984741211,116.95999908447266,118.29000091552734,42540000,115.59899978637696,117.83333103152825,113.36466854122564,0.38755577899848065,2.3278757896895805,4.3446802585680215,Upper_Touch,1.0%,Real,2,-0.004,Down,-0.011,Down,0.015,Up,0.011,Up,0.036,Up
1980-07-08,0.0,119.11000061035156,117.06999969482422,117.83999633789062,45830000,115.80549964904785,118.0665648224454,113.5444344756503,-0.19189893844671493,1.7568221673481696,3.783154922632079,Upper_Touch,1.0%,Apparent,3,0.001,Up,0.0,Down,0.012,Up,0.031,Up,0.037,Up
1980-07-09,0.0,119.5199966430664,117.0999984741211,117.9800033569336,52010000,115.97149963378908,118.3559183894834,113.58708087809472,-0.3176140556932342,1.7318942408151141,3.8674490486761375,Upper_Touch,1.0%,Apparent,4,-0.009,Down,0.017,Up,0.014,Up,0.034,Up,0.033,Up
